command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,current_project_values,test_method,safe_test_values,config_target,test_priority,skip_or_review_reason,baseline_fps,test_fps,fps_delta_percent,quality_impact,recommendation,project_setting_value,notes,usage,help,flags
r.Substrate.EnableLayerSupport,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Substrate.EnableLayerSupport=<值>` / `r.Substrate.EnableLayerSupport <值>` 或 INI 中配置,Enable Substrate material layering and UI (Experimental). Note: This support is one way; the legacy layer materials auto-upgrade and can only be reversed manually after assets are re-saved.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Substrate.Experimental.ToonReflectionQuantizationEnabled,CVar,int32,0,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Substrate.Experimental.ToonReflectionQuantizationEnabled=<值>` / `r.Substrate.Experimental.ToonReflectionQuantizationEnabled <值>` 或 INI 中配置,Enable experimental toon reflection quantization.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Substrate.Experimental.ToonUnifiedDiffuse,CVar,int32,0,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Substrate.Experimental.ToonUnifiedDiffuse=<值>` / `r.Substrate.Experimental.ToonUnifiedDiffuse <值>` 或 INI 中配置,Enable experimental toon unified diffuse evaluation.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Substrate.Glints,CVar,int32,0,r,RHI/底层渲染接口,All,false,true,true,false,false,,,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Substrate.Glints=<值>` / `r.Substrate.Glints <值>` 或 INI 中配置,"Enable Glint support for Substrate slabs. If changed, shaders needs to be recompiled.",ECVF_ReadOnly | ECVF_RenderThreadSafe | ECVF_Preview
r.Substrate.MaterialQualityLevelsClosuresPerPixel,CVar,FString,,r,材质,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Substrate.MaterialQualityLevelsClosuresPerPixel=<值>` / `r.Substrate.MaterialQualityLevelsClosuresPerPixel <值>` 或 INI 中配置,"Define the maximum number of closures evaluated per pixel for a given material quality level. Empty by default: no impact. Otherwise L1-M1-H1-E1 to set closure count for each of the material quality level (Low, Medium, High and Epic respecively).",ECVF_ReadOnly | ECVF_Preview
r.Substrate.OpaqueMaterialRoughRefraction,CVar,int32,0,r,材质,All,false,true,true,false,false,,,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Substrate.OpaqueMaterialRoughRefraction=<值>` / `r.Substrate.OpaqueMaterialRoughRefraction <值>` 或 INI 中配置,Enable Substrate opaque material rough refractions effect from top layers over layers below. (Experimental for now since this is not a path validated in production),ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Substrate.ProjectClosuresPerPixel,CVar,int32,4,r,通用,All,false,true,true,false,false,,,startup_restart_required,0;1;2;4;8,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Substrate.ProjectClosuresPerPixel=<值>` / `r.Substrate.ProjectClosuresPerPixel <值>` 或 INI 中配置,"Define the maximum number of closures evaluated per pixel for this project. Materials with a number of closures beyond this limit will be simplified until it fits the requirements. This only applies when Adaptive GBuffer is enabled. On platforms not supporting Adaptive GBuffer, the material will be simplified into a single closure.",ECVF_ReadOnly | ECVF_RenderThreadSafe | ECVF_Preview
r.Substrate.ProjectClosuresPerPixelOverride,CVar,int32,0,r,通用,All,false,true,true,false,false,,,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Substrate.ProjectClosuresPerPixelOverride=<值>` / `r.Substrate.ProjectClosuresPerPixelOverride <值>` 或 INI 中配置,Select how the maximum number of closures evaluated per pixel is defined for each platforms.\n - Use Platform Closure Count: Use the mininum between the platform's closure count and the project's closure count.\n - Force Closure Count : Force the project's closure count on platforms supporting Adaptive GBuffer.,ECVF_ReadOnly | ECVF_RenderThreadSafe | ECVF_Preview
r.Substrate.ProjectGBufferFormat,CVar,int32,1,r,通用,All,false,true,true,false,false,,,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Substrate.ProjectGBufferFormat=<值>` / `r.Substrate.ProjectGBufferFormat <值>` 或 INI 中配置,"Define GBuffer format used for this project.\n \ 	- 0: Substrate materials are fit into a blendable GBuffer. This is faster and DBuffer decals are no longer required. However, lots of visual effects and fidelity are lost. To be able to cast to blendable GBuffer, this command enforce ClosuresPerPixel=1.\n \ 	- 1: Substrate materials are fit into a bitstream GBuffer. This stores more data to enable complex lighting behavior per pixel. It is more costly than the blendable GBuffer format. This is only support on certain platforms. Non-supported platforms will automatically fallback onto a blendable GBuffer format.",ECVF_ReadOnly | ECVF_RenderThreadSafe | ECVF_Preview
r.Substrate.ShadingQuality,CVar,int32,0,r,通用,All,false,true,true,false,false,,,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Substrate.ShadingQuality=<值>` / `r.Substrate.ShadingQuality <值>` 或 INI 中配置,"Define Substrate shading quality (0: approximate lighting, 1: accurate lighting). This variable is read-only.",ECVF_ReadOnly | ECVF_RenderThreadSafe | ECVF_Preview
r.Substrate.StochasticLighting,CVar,int32,0,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Substrate.StochasticLighting=<值>` / `r.Substrate.StochasticLighting <值>` 或 INI 中配置,Enable stochastic lighting to get better performance.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.SupportAllShaderPermutations,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SupportAllShaderPermutations=<值>` / `r.SupportAllShaderPermutations <值>` 或 INI 中配置,Local user config override to force all shader permutation features on.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.SupportCloudShadowOnForwardLitTranslucent,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SupportCloudShadowOnForwardLitTranslucent=<值>` / `r.SupportCloudShadowOnForwardLitTranslucent <值>` 或 INI 中配置,Enables cloud shadow to affect all translucenct surface not relying on the translucent lighting volume.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.SupportDepthOnlyIndexBuffers,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,Config/DefaultEngine.ini:284=False,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SupportDepthOnlyIndexBuffers=<值>` / `r.SupportDepthOnlyIndexBuffers <值>` 或 INI 中配置,Enables depth-only index buffers. Saves a little time at the expense of doubling the size of index buffers.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.SupportExpFogMatchesVolumetricFog,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SupportExpFogMatchesVolumetricFog=<值>` / `r.SupportExpFogMatchesVolumetricFog <值>` 或 INI 中配置,"When enabled, the height fog scattering/ambient/emissive/phase will match the volumetric fog better.",ECVF_ReadOnly | ECVF_RenderThreadSafe
r.SupportLocalFogVolumes,CVar,int32,1,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SupportLocalFogVolumes=<值>` / `r.SupportLocalFogVolumes <值>` 或 INI 中配置,Enables local fog volume rendering and shader code.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.SupportLowQualityLightmaps,CVar,int32,1,r,光线追踪,All,false,true,false,false,false,,Config/DefaultEngine.ini:15=False,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SupportLowQualityLightmaps=<值>` / `r.SupportLowQualityLightmaps <值>` 或 INI 中配置,Support low quality lightmap shader permutations,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.SupportPointLightWholeSceneShadows,CVar,int32,1,r,光线追踪,All,false,true,false,false,false,,Config/DefaultEngine.ini:17=True,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SupportPointLightWholeSceneShadows=<值>` / `r.SupportPointLightWholeSceneShadows <值>` 或 INI 中配置,Enables shadowcasting point lights.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.SupportReversedIndexBuffers,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,Config/DefaultEngine.ini:285=False,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SupportReversedIndexBuffers=<值>` / `r.SupportReversedIndexBuffers <值>` 或 INI 中配置,Enables reversed index buffers. Saves a little time at the expense of doubling the size of index buffers.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.SupportSkyAtmosphere,CVar,int32,1,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SupportSkyAtmosphere=<值>` / `r.SupportSkyAtmosphere <值>` 或 INI 中配置,Enables SkyAtmosphere rendering and shader code.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.SupportSkyAtmosphereAffectsHeightFog,CVar,int32,1,r,光线追踪,All,false,true,true,false,false,,Config/DefaultEngine.ini:237=True,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SupportSkyAtmosphereAffectsHeightFog=<值>` / `r.SupportSkyAtmosphereAffectsHeightFog <值>` 或 INI 中配置,Enables SkyAtmosphere affecting height fog. It requires r.SupportSkyAtmosphere to be true.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.SupportStationarySkylight,CVar,int32,1,r,光线追踪,All,false,true,false,false,false,,Config/DefaultEngine.ini:16=True,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SupportStationarySkylight=<值>` / `r.SupportStationarySkylight <值>` 或 INI 中配置,Enables Stationary Skylight support for opaque base pass shaders.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.TemporalAA.UseMobileConfig,CVar,int32,0,r,后处理,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.TemporalAA.UseMobileConfig=<值>` / `r.TemporalAA.UseMobileConfig <值>` 或 INI 中配置,1 to use mobile TAA config. This will disable groupshared caching of the color and depth buffers.\n,ECVF_ReadOnly
r.TexturesCookToDerivedDataReferences,CVar,int32,0,r,材质,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.TexturesCookToDerivedDataReferences=<值>` / `r.TexturesCookToDerivedDataReferences <值>` 或 INI 中配置,Whether cooked textures are serialized using Derived Data References.,ECVF_ReadOnly
r.TmvConverter.UseUploadHeap,CVar,string,,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.TmvConverter.UseUploadHeap=<值>` / `r.TmvConverter.UseUploadHeap <值>` 或 INI 中配置,Utilizes upload heap and copies raw converter buffer asynchronously.\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.TranslucencyLightingVolume.MarkVoxels.Supported,CVar,bool,true,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.TranslucencyLightingVolume.MarkVoxels.Supported=<值>` / `r.TranslucencyLightingVolume.MarkVoxels.Supported <值>` 或 INI 中配置,Whether marking used voxels is supported by the project. Avoids compiling some shaders when disabled.\n,ECVF_ReadOnly
r.Translucent.UsesLightFunctionAtlas,CVar,int32,0,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Translucent.UsesLightFunctionAtlas=<值>` / `r.Translucent.UsesLightFunctionAtlas <值>` 或 INI 中配置,Enable sampling of the light function atlas on translucent materials using forward shading.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Translucent.UsesRectLights,CVar,int32,0,r,通用,All,false,true,true,false,false,,,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Translucent.UsesRectLights=<值>` / `r.Translucent.UsesRectLights <值>` 或 INI 中配置,"Enable rect light support for translucent surfaces. When enabled, it will add an extra sampler to the pixel shader (limited to 16 on dx11 based system)",ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Translucent.UsesShadowedLocalLights,CVar,int32,0,r,阴影,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Translucent.UsesShadowedLocalLights=<值>` / `r.Translucent.UsesShadowedLocalLights <值>` 或 INI 中配置,Enable shadow support on local lights for translucent surfaces.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.TSR.Support.LensDistortion,CVar,int32,1,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.TSR.Support.LensDistortion=<值>` / `r.TSR.Support.LensDistortion <值>` 或 INI 中配置,Whether to compile lens distortion support in TSR's shaders,ECVF_ReadOnly
r.Velocity.DirectlyRenderOpenXRMotionVectors,CVar,bool,0,r,VR/XR,All,false,true,false,false,false,,,startup_restart_required,1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Velocity.DirectlyRenderOpenXRMotionVectors=<值>` / `r.Velocity.DirectlyRenderOpenXRMotionVectors <值>` 或 INI 中配置,"If true and using the Vulkan mobile forward renderer, the engine will render velocity in the OpenXR motion vector format, at the size recommended by FOpenXRHMD::GetRecommendedMotionVectorTextureSize.\n",ECVF_ReadOnly
r.Velocity.OutputTranslucentClippedDepth.Supported,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Velocity.OutputTranslucentClippedDepth.Supported=<值>` / `r.Velocity.OutputTranslucentClippedDepth.Supported <值>` 或 INI 中配置,Whether the translucent velocity clipped depth pass is supported on the current platform.\n,ECVF_ReadOnly
r.Velocity.PixelShaderMotionVectorWorldOffset.Supported,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Velocity.PixelShaderMotionVectorWorldOffset.Supported=<值>` / `r.Velocity.PixelShaderMotionVectorWorldOffset.Supported <值>` 或 INI 中配置,Whether motion vector offset is supported in PS pass. Allow user to modify the motion vector per pixel.\n,ECVF_ReadOnly
r.Velocity.TemporalResponsiveness.Supported,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Velocity.TemporalResponsiveness.Supported=<值>` / `r.Velocity.TemporalResponsiveness.Supported <值>` 或 INI 中配置,Whether temporal Responsiveness is supported. use one more bit from the velocity texture.\n,ECVF_ReadOnly
r.VelocityOutputPass,CVar,int32,0,r,后处理,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VelocityOutputPass=<值>` / `r.VelocityOutputPass <值>` 或 INI 中配置,When to write velocity buffer.\n,\ 	ECVF_ReadOnly | ECVF_RenderThreadSafe
r.VertexDeformationOutputsVelocity,CVar,int32,-1,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,-2;-1;0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VertexDeformationOutputsVelocity=<值>` / `r.VertexDeformationOutputsVelocity <值>` 或 INI 中配置,Deprecated CVar. Use r.Velocity.EnableVertexDeformation instead.\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.VertexFoggingForOpaque,CVar,int32,1,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VertexFoggingForOpaque=<值>` / `r.VertexFoggingForOpaque <值>` 或 INI 中配置,"Causes opaque materials to use per-vertex fogging, which costs less and integrates properly with MSAA.  Only supported with forward shading.",ECVF_ReadOnly | ECVF_RenderThreadSafe
r.ViewHasTileOffsetData,CVar,int32,1,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.ViewHasTileOffsetData=<值>` / `r.ViewHasTileOffsetData <值>` 或 INI 中配置,"1 to upload lower-precision tileoffset view data to gpu, 0 to use only higher-precision double float.\n",ECVF_ReadOnly | ECVF_RenderThreadSafe
r.VirtualTexturedLightmaps,CVar,int32,0,r,光线追踪,All,false,true,true,false,false,,Config/DefaultEngine.ini:154=True,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VirtualTexturedLightmaps=<值>` / `r.VirtualTexturedLightmaps <值>` 或 INI 中配置,Controls wether to stream the lightmaps using virtual texturing.\n,ECVF_ReadOnly
r.VirtualTextures,CVar,int32,1,r,光线追踪,All,false,true,true,false,false,,Config/DefaultEngine.ini:153=True,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VirtualTextures=<值>` / `r.VirtualTextures <值>` 或 INI 中配置,Enable virtual texture support,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.VolumetricCloud.AllowAnalyticDerivatives,CVar,int32,1,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VolumetricCloud.AllowAnalyticDerivatives=<值>` / `r.VolumetricCloud.AllowAnalyticDerivatives <值>` 或 INI 中配置,Enables compiling cloud shaders with support for analytical derivatives when needed by the material.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.VolumetricCloud.Support,CVar,int32,1,r,光线追踪,All,false,true,true,false,false,,,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VolumetricCloud.Support=<值>` / `r.VolumetricCloud.Support <值>` 或 INI 中配置,"Whether Volumetric Clouds are supported at all for the project, can be setup differently per platform. This can be used to avoid compiling shaders and other load time overhead. Note: this is automatically 0 for shader platforms < SM5.",ECVF_ReadOnly | ECVF_RenderThreadSafe
r.VolumetricFog.VoxelizationSlicesPerGSPass,CVar,string,,r,后处理,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VolumetricFog.VoxelizationSlicesPerGSPass=<值>` / `r.VolumetricFog.VoxelizationSlicesPerGSPass <值>` 或 INI 中配置,How many depth slices to render in a single voxelization pass (max geometry shader expansion).  Must recompile voxelization shaders to propagate changes.,ECVF_ReadOnly
r.VRS.Support,CVar,int32,1,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VRS.Support=<值>` / `r.VRS.Support <值>` 或 INI 中配置,Toggles support for hardware Variable Rate Shading. Requires shader recompilation.,ECVF_ReadOnly
r.VT.AnisotropicFiltering,CVar,int32,0,r,材质,All,false,true,false,false,false,,Config/DefaultEngine.ini:163=True,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VT.AnisotropicFiltering=<值>` / `r.VT.AnisotropicFiltering <值>` 或 INI 中配置,Is anisotropic filtering for VTs enabled?,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.VT.Mobile.ManualTrilinearFiltering,CVar,int32,1,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VT.Mobile.ManualTrilinearFiltering=<值>` / `r.VT.Mobile.ManualTrilinearFiltering <值>` 或 INI 中配置,Whether to use a manual trilinear filtering for VTs on mobile platforms.\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.VT.RVT.ASTC,CVar,bool,0,r,通用,All,false,true,false,false,false,,,startup_restart_required,1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VT.RVT.ASTC=<值>` / `r.VT.RVT.ASTC <值>` 或 INI 中配置,Use ASTC compression instead of ETC2 when the hardware supports it.,ECVF_ReadOnly
r.VT.RVT.EnableBaseColor,CVar,bool,true,r,后处理,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VT.RVT.EnableBaseColor=<值>` / `r.VT.RVT.EnableBaseColor <值>` 或 INI 中配置,Enable 'Base Color' RVT Material Type,ECVF_ReadOnly
r.VT.RVT.EnableBaseColorRoughness,CVar,bool,true,r,后处理,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VT.RVT.EnableBaseColorRoughness=<值>` / `r.VT.RVT.EnableBaseColorRoughness <值>` 或 INI 中配置,"Enable 'Base Color, Normal, Roughness' RVT Material Type",ECVF_ReadOnly
r.VT.RVT.EnableBaseColorSpecular,CVar,bool,true,r,后处理,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VT.RVT.EnableBaseColorSpecular=<值>` / `r.VT.RVT.EnableBaseColorSpecular <值>` 或 INI 中配置,"Enable 'Base Color, Normal, Roughness, Specular' family of RVT Material Types",ECVF_ReadOnly
r.VT.RVT.EnableDisplacement,CVar,bool,true,r,通用,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VT.RVT.EnableDisplacement=<值>` / `r.VT.RVT.EnableDisplacement <值>` 或 INI 中配置,Enable 'Displacement' RVT Material Type,ECVF_ReadOnly
r.VT.RVT.EnableMask4,CVar,bool,true,r,通用,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VT.RVT.EnableMask4=<值>` / `r.VT.RVT.EnableMask4 <值>` 或 INI 中配置,Enable 'Mask4' RVT Material Type,ECVF_ReadOnly
r.VT.RVT.EnableWorldHeight,CVar,bool,true,r,通用,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VT.RVT.EnableWorldHeight=<值>` / `r.VT.RVT.EnableWorldHeight <值>` 或 INI 中配置,Enable 'World Height' RVT Material Type,ECVF_ReadOnly
r.VT.RVT.HighQualityPerPixelHeight,CVar,int32,1,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.VT.RVT.HighQualityPerPixelHeight=<值>` / `r.VT.RVT.HighQualityPerPixelHeight <值>` 或 INI 中配置,Use higher quality sampling of per pixel heightmaps when rendering to Runtime Virtual Texture.\n,ECVF_ReadOnly
r.WarpCulling,CVar,int32,0,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.WarpCulling=<值>` / `r.WarpCulling <值>` 或 INI 中配置,Enable Warp Culling optimization for platforms that support it.\n,ECVF_ReadOnly
r.Water.BuildConservativeRasterizationMesh,CVar,int32,1,r,水体,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Water.BuildConservativeRasterizationMesh=<值>` / `r.Water.BuildConservativeRasterizationMesh <值>` 或 INI 中配置,"Enables additional data in the UV channels of the water mesh, which is used for software conservative rasterization when creating the GPU water quadtree.",ECVF_ReadOnly
r.Water.SingleLayer.DepthPrepass,CVar,int32,1,r,后处理,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Water.SingleLayer.DepthPrepass=<值>` / `r.Water.SingleLayer.DepthPrepass <值>` 或 INI 中配置,Enable a depth prepass for single layer water. Necessary for proper Virtual Shadow Maps support.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Water.SingleLayer.ForceVelocity,CVar,int32,1,r,水体,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Water.SingleLayer.ForceVelocity=<值>` / `r.Water.SingleLayer.ForceVelocity <值>` 或 INI 中配置,,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Water.SingleLayer.ShadersSupportDistanceFieldShadow,CVar,int32,1,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Water.SingleLayer.ShadersSupportDistanceFieldShadow=<值>` / `r.Water.SingleLayer.ShadersSupportDistanceFieldShadow <值>` 或 INI 中配置,"Whether or not the single layer water material shaders are compiled with support for distance field shadow, i.e. output main directional light luminance in a separate render target. This is preconditioned on using deferred shading and having distance field support enabled in the project.",ECVF_ReadOnly | ECVF_RenderThreadSafe
